file1,file2,wasserstein_distance
046,102,83.3293243050575
046,089,91.7035740017891
046,062,83.4279925823212
046,076,79.4512903690338
046,077,81.6383895874023
046,063,81.282306432724
046,088,90.9398881196976
046,103,82.4916688203812
052,053,44.4177393913269
052,047,70.0467762947083
052,090,79.6174732446671
052,084,92.8610372543335
052,092,77.6292724013329
052,086,89.9839864373207
052,079,66.8508744239807
052,051,42.5433759689331
052,045,96.1450321674347
052,044,87.9614752531052
052,050,50.553138256073
052,078,68.045428276062
052,087,78.8358860015869
052,093,73.6885132193565
052,108,87.7486753463745
052,097,76.4468399882317
052,083,70.9135754108429
052,054,40.8999648094177
052,040,91.8358235359192
052,068,76.3313550949097
052,069,69.4656226634979
052,041,91.6009616851807
052,055,45.8457493782043
052,082,70.510219335556
052,096,79.77183842659
052,109,87.6656389832497
052,080,72.1980228424072
052,094,76.166359603405
052,043,85.1545970439911
052,057,50.0535526275635
052,056,50.1467769145966
052,042,88.2250070571899
052,095,78.4815595149994
052,081,68.5198159217834
052,019,69.8923435211182
052,025,91.4502654075623
052,031,86.4848906993866
052,030,83.7667279243469
052,024,84.0546369552612
052,018,79.7818512916565
052,032,80.3567469120026
052,026,88.2749979496002
052,027,79.6843044757843
052,033,75.7928767204285
052,037,90.704897403717
052,023,79.1778392791748
052,022,73.6154470443726
052,036,82.4154974222183
052,020,72.2969307899475
052,034,81.8932290077209
052,008,82.2153084278107
052,009,89.8338317275047
052,035,77.6661884784698
052,021,72.9636044502258
052,038,86.6530666351318
052,004,89.8784574270248
052,010,87.0709401369095
052,011,100.117022693157
052,005,88.3205203413963
052,039,86.6144824028015
052,013,85.3211579322815
052,007,81.9054763317108
052,006,85.2465971112251
052,012,102.030560076237
052,016,83.7413697242737
052,002,88.6923579573631
052,003,84.1997261047363
052,017,77.4970140457153
052,001,90.5751419663429
052,015,74.5434083938599
052,029,93.9957373142242
052,028,83.5744454860687
052,014,76.9633226394653
052,000,90.6640970110893
052,107,82.0800406932831
052,098,84.3689931035042
052,067,74.4966511726379
052,073,66.9024755954742
052,072,69.8997371196747
052,066,74.1201710700989
052,099,73.9010223150253
052,106,84.1406884789467
052,104,89.183120906353
052,110,90.944273352623
052,058,53.6064648628235
052,070,68.9501037597656
052,064,65.0983889102936
052,065,71.3559474945068
052,071,72.1586985588074
052,059,57.9314663410187
052,111,92.7608095407486
052,105,87.6251626014709
052,101,80.5295470952988
052,075,64.2026779651642
052,061,58.7293887138367
052,049,50.2166440486908
052,048,57.8780016899109
052,060,59.6925354003906
052,074,71.7313005924225
052,100,94.7036594152451
052,102,90.0089102387428
052,089,74.2632077336311
052,062,67.5098533630371
052,076,65.5716660022736
052,077,65.3754572868347
052,063,67.9274823665619
052,088,81.6288504004478
052,103,86.7418357133865
053,047,81.5172662734985
053,090,79.1114970445633
053,084,96.000948548317
053,092,83.4831559062004
053,086,92.9476724267006
053,079,76.1443033218384
053,051,43.9727482795715
053,045,103.200527906418
053,044,93.4151779413223
053,050,54.524365901947
053,078,76.2622165679932
053,087,81.3742175102234
053,093,82.9816710352898
053,108,88.7935265302658
053,097,80.0072926878929
053,083,79.5152199268341
053,054,30.1495056152344
053,040,94.6626605987549
053,068,80.8502449989319
053,069,77.6292386054993
053,041,92.5861077308655
053,055,37.108302116394
053,082,82.7935955524445
053,096,81.8623452186584
053,109,87.1715715527534
053,080,77.1819109916687
053,094,82.0225266814232
053,043,88.3052139282227
053,057,55.0120017528534
053,056,45.558652639389
053,042,87.7744665145874
053,095,80.5891668796539
053,081,76.4867486953735
053,019,74.3822975158691
053,025,94.6814374923706
053,031,90.9372847080231
053,030,88.3963346481323
053,024,88.3569440841675
053,018,80.8599119186401
053,032,85.5573093891144
053,026,92.0806872844696
053,027,79.3543565273285
053,033,83.3447294235229
053,037,92.5922689437866
053,023,77.7679505348206
053,022,77.0909309387207
053,036,89.7421269416809
053,020,81.7583465576172
053,034,84.7904839515686
053,008,83.3697509765625
053,009,93.9204794764519
053,035,80.0256433486938
053,021,77.5637745857239
053,038,89.7419819831848
053,004,94.2285271883011
053,010,90.0480703115463
053,011,103.966066300869
053,005,83.178780734539
053,039,88.2150053977966
053,013,96.672589302063
053,007,85.0159449577332
053,006,91.0507209897041
053,012,108.261452257633
053,016,87.4135403633118
053,002,90.9298381209373
053,003,81.6915786266327
053,017,82.2532539367676
053,001,94.1668389439583
053,015,76.6767454147339
053,029,99.7626812458038
053,028,84.6274664402008
053,014,82.8492426872253
053,000,89.6976131796837
053,107,82.1561740636826
053,098,86.3073812127113
053,067,81.7830085754395
053,073,69.4642143249512
053,072,71.7861590385437
053,066,80.2780866622925
053,099,79.9594799280167
053,106,91.502735555172
053,104,102.332165837288
053,110,99.6010273694992
053,058,62.1196098327637
053,070,76.8558261394501
053,064,67.6616261005402
053,065,77.4011998176575
053,071,77.0285580158234
053,059,58.0815007686615
053,111,91.6299177408218
053,105,98.4648948311806
053,101,98.8964660763741
053,075,69.0313129425049
053,061,63.9792876243591
053,049,64.5672845840454
053,048,69.5993881225586
053,060,60.872679233551
053,074,74.5177466869354
053,100,106.328307509422
053,102,104.112830221653
053,089,83.8418837189674
053,062,70.8332614898682
053,076,70.2979295253754
053,077,76.155483007431
053,063,70.0144875049591
053,088,90.3661250472069
053,103,100.856447577477
047,090,94.457486987114
047,084,99.370432138443
047,092,85.0752775073051
047,086,94.2254315018654
047,079,79.1146750450134
047,051,69.8494062423706
047,045,77.062148809433
047,044,72.3415670394897
047,050,73.3208012580872
047,078,83.9344019889832
047,087,91.1191916465759
047,093,88.1390587687492
047,108,87.4414157867432
047,097,90.04848331213
047,083,71.7931795120239
047,054,76.4168100357056
047,040,68.2931959629059
047,068,80.6521315574646
047,069,77.9163570404053
047,041,71.7196474075317
047,055,77.3736810684204
047,082,74.6082289218903
047,096,97.4356970787048
047,109,80.9525230526924
047,080,81.9475736618042
047,094,92.1368579268456
047,043,62.057605266571
047,057,73.6076676845551
047,056,79.2347037792206
047,042,62.5381622314453
047,095,93.4356188774109
047,081,75.1784424781799
047,019,53.4190435409546
047,025,65.3519716262817
047,031,68.9646010398865
047,030,71.771965265274
047,024,63.0849161148071
047,018,53.9255199432373
047,032,72.1904418468475
047,026,63.1708629131317
047,027,68.033843755722
047,033,74.3777914047241
047,037,71.2791428565979
047,023,61.2823519706726
047,022,55.0279717445374
047,036,75.1532465219498
047,020,49.9348959922791
047,034,68.0300421714783
047,008,100.623665571213
047,009,104.033341348171
047,035,68.7498295307159
047,021,57.2958018779755
047,038,66.0440373420715
047,004,97.5594130754471
047,010,104.850374817848
047,011,93.1107956767082
047,005,105.907289683819
047,039,68.2699193954468
047,013,73.5121116638184
047,007,101.09435749054
047,006,100.847152531147
047,012,92.8235426545143
047,016,63.7751879692078
047,002,111.239041984081
047,003,111.038218736649
047,017,55.9669046401978
047,001,113.683766663074
047,015,54.8965153694153
047,029,73.4553077220917
047,028,72.503577709198
047,014,55.9124460220337
047,000,112.545063436031
047,107,79.8244472742081
047,098,89.1069248318672
047,067,82.8594613075256
047,073,84.1186032295227
047,072,85.3227396011353
047,066,73.8695735931396
047,099,84.6483463048935
047,106,79.1755362153053
047,104,81.4680139422417
047,110,82.4191590547562
047,058,78.0661225318909
047,070,74.2544384002686
047,064,71.2932775020599
047,065,73.4147131443024
047,071,73.7881987094879
047,059,79.0318787097931
047,111,86.5036009550095
047,105,84.1632485389709
047,101,91.5399378538132
047,075,73.9024705886841
047,061,73.0283226966858
047,049,56.3322658538818
047,048,42.6696631908417
047,060,80.6914241313934
047,074,84.5921869277954
047,100,78.7849739789963
047,102,79.5050256848335
047,089,79.873631298542
047,062,76.7262926101685
047,076,72.7831339836121
047,077,77.7317249774933
047,063,75.0801796913147
047,088,83.3060258626938
047,103,77.4181598424911
090,084,77.7549009919167
090,092,36.2975429296494
090,086,56.6534117460251
090,079,76.5406821966171
090,051,80.9513679742813
090,045,107.890224397182
090,044,95.577351808548
090,050,81.3125461339951
090,078,69.4087988138199
090,087,48.6567389965057
090,093,37.5636454820633
090,108,84.9029204845428
090,097,44.3693422079086
090,083,67.8995432257652
090,054,72.848015666008
090,040,97.7375265359879
090,068,78.1781266927719
090,069,74.8360127210617
090,041,101.221715807915
090,055,74.5634177923203
090,082,66.3689929246902
090,096,40.4643547534943
090,109,86.8987835645676
090,080,75.7273789644241
090,094,34.9570912122726
090,043,100.285742878914
090,057,74.3354122042656
090,056,68.1043145060539
090,042,97.3205016851425
090,095,38.660920381546
090,081,68.0249420404434
090,019,84.0538622140884
090,025,93.836265206337
090,031,82.8104331493378
090,030,76.3573003411293
090,024,88.995120882988
090,018,87.6066848039627
090,032,84.1997510790825
090,026,95.2418355345726
090,027,85.4560899138451
090,033,78.5465426445007
090,037,83.370296061039
090,023,80.3504704236984
090,022,85.9068480730057
090,036,79.5305500626564
090,020,81.4113396406174
090,034,80.6026847362518
090,008,88.598610162735
090,009,92.3050719499588
090,035,76.6903527379036
090,021,77.9305645227432
090,038,82.5908200144768
090,004,98.1681234836578
090,010,93.5440332889557
090,011,107.319751143456
090,005,94.2106322050095
090,039,88.0544523000717
090,013,94.7502546310425
090,007,89.8466110229492
090,006,92.550898194313
090,012,109.056877732277
090,016,94.3994647264481
090,002,95.3945673704147
090,003,88.5539393424988
090,017,92.3288365602493
090,001,98.7041794061661
090,015,86.1130138635635
090,029,85.1201038956642
090,028,76.2603732943535
090,014,87.7891954779625
090,000,90.5809510946274
090,107,85.6816401481628
090,098,47.7838546037674
090,067,78.2347618341446
090,073,70.1771589517593
090,072,73.0231651067734
090,066,84.2960096597672
090,099,47.9969846010208
090,106,82.3324192762375
090,104,84.5461504459381
090,110,90.8632695674896
090,058,65.1511227488518
090,070,73.6862541437149
090,064,66.7034376859665
090,065,77.2825900316238
090,071,75.6806370019913
090,059,70.1919979453087
090,111,95.8029263019562
090,105,86.4211658239365
090,101,63.022856593132
090,075,70.7605882883072
090,061,67.266093313694
090,049,82.4259258508682
090,048,85.8654980063438
090,060,64.9228840470314
090,074,72.807645201683
090,100,71.7973413467407
090,102,72.4168974161148
090,089,47.0993686914444
090,062,68.8452721238136
090,076,73.3034385442734
090,077,74.0063282251358
090,063,66.4642409682274
090,088,59.3212519884109
090,103,78.7539029121399
084,092,72.089414358139
084,086,51.7324205040932
084,079,69.3806264400482
084,051,95.8652148246765
084,045,108.937711954117
084,044,103.395758986473
084,050,90.9111590385437
084,078,63.7283341884613
084,087,55.171197116375
084,093,79.8053304553032
084,108,103.288673698902
084,097,79.3652299642563
084,083,47.8202965259552
084,054,95.1396794319153
084,040,100.134090662003
084,068,70.9963173866272
084,069,72.9860489368439
084,041,106.854432106018
084,055,90.7824440002441
084,082,62.7937812805176
084,096,78.0098791718483
084,109,105.220460474491
084,080,59.7357108592987
084,094,79.9478984475136
084,043,104.588420152664
084,057,83.3251340389252
084,056,84.8548312187195
084,042,108.700157642365
084,095,79.6249160766602
084,081,57.052971124649
084,019,94.7285594940186
084,025,90.7581348419189
084,031,81.8834764957428
084,030,76.7200083732605
084,024,95.6116380691528
084,018,97.7847580909729
084,032,84.5413343906403
084,026,98.4369037151337
084,027,88.6883633136749
084,033,84.2947552204132
084,037,84.2083623409271
084,023,99.7618198394775
084,022,92.9502124786377
084,036,82.7621104717255
084,020,91.6224498748779
084,034,84.568021774292
084,008,94.9049404263496
084,009,93.0568650364876
084,035,77.8813877105713
084,021,84.8550956249237
084,038,87.3187081813812
084,004,97.6345048546791
084,010,92.1735793948174
084,011,100.434001088142
084,005,101.674191594124
084,039,88.1236798763275
084,013,89.9822115898132
084,007,92.0961854457855
084,006,92.3502638339996
084,012,105.743867397308
084,016,86.4525394439697
084,002,96.0615352392197
084,003,98.42676872015
084,017,94.6776089668274
084,001,99.9703657031059
084,015,87.3601427078247
084,029,80.8905851840973
084,028,85.892600774765
084,014,83.7801885604858
084,000,102.302170455456
084,107,101.105348169804
084,098,85.6227641701698
084,067,68.7573595046997
084,073,81.3133227825165
084,072,82.0519530773163
084,066,69.387350320816
084,099,81.2605081796646
084,106,92.5061137080193
084,104,104.794295728207
084,110,101.78645581007
084,058,77.2020854949951
084,070,72.1777122020721
084,064,64.4929254055023
084,065,67.677503824234
084,071,72.1947867870331
084,059,70.2173883914948
084,111,107.596747517586
084,105,105.618997275829
084,101,89.554004073143
084,075,71.0545299053192
084,061,69.6479668617249
084,049,97.893435716629
084,048,99.0590124130249
084,060,67.8798613548279
084,074,75.5913779735565
084,100,93.6995256543159
084,102,103.981484532356
084,089,64.8705039620399
084,062,72.9374051094055
084,076,72.687383890152
084,077,64.953896522522
084,063,65.9380493164062
084,088,59.506245970726
084,103,103.31971257925
092,086,59.1089642047882
092,079,68.4949626326561
092,051,84.2767903208733
092,045,99.7542564868927
092,044,91.4028450250626
092,050,88.0313481688499
092,078,59.980552136898
092,087,42.5448514223099
092,093,18.1713526248932
092,108,85.2012938261032
092,097,30.0815761089325
092,083,57.1347610354424
092,054,76.5068692564964
092,040,91.1129600405693
092,068,69.4043154120445
092,069,65.5024239420891
092,041,96.3883756995201
092,055,80.5668153166771
092,082,64.0502502322197
092,096,38.0503717660904
092,109,88.4021248817444
092,080,68.9559733271599
092,094,26.4435269832611
092,043,95.4909090399742
092,057,76.5222770571709
092,056,75.0482282042503
092,042,94.4507393240929
092,095,32.7250410318375
092,081,64.9562878012657
092,019,83.0747651457787
092,025,84.9027046561241
092,031,74.889514029026
092,030,73.7374238967896
092,024,89.607318341732
092,018,87.2731739878654
092,032,75.6373807191849
092,026,87.825372159481
092,027,80.9179236292839
092,033,77.4193266034126
092,037,74.4886584281921
092,023,86.3229491114616
092,022,82.8288750052452
092,036,80.7317625880241
092,020,80.6880974173546
092,034,74.557545542717
092,008,91.2038167715073
092,009,93.6188414096832
092,035,73.9863154292107
092,021,80.8272008299828
092,038,80.3457703590393
092,004,94.3362330198288
092,010,92.4749258756638
092,011,98.7215061187744
092,005,97.8578572273254
092,039,80.76825517416
092,013,86.929171025753
092,007,90.2049814462662
092,006,93.3253309726715
092,012,99.8417356014252
092,016,86.2034549117088
092,002,97.1239099502563
092,003,93.9497596025467
092,017,87.9188308119774
092,001,100.507902860641
092,015,81.7592169642448
092,029,80.3364856243134
092,028,74.7311162352562
092,014,80.9024629592896
092,000,99.1384348869324
092,107,87.5774735212326
092,098,46.6836218833923
092,067,65.8892104029655
092,073,68.7449192404747
092,072,72.7496220469475
092,066,70.6493603587151
092,099,46.3984632492065
092,106,82.2767519950867
092,104,85.0768679380417
092,110,90.8738111257553
092,058,71.9099699854851
092,070,66.6367389559746
092,064,56.5644745230675
092,065,66.4342014193535
092,071,70.3546711802483
092,059,65.6093012690544
092,111,95.4893401861191
092,105,86.9839375019073
092,101,63.7169997692108
092,075,67.5526084303856
092,061,63.8568832874298
092,049,91.4646434187889
092,048,84.0877279639244
092,060,64.1792287826538
092,074,70.4929096102715
092,100,66.1276055574417
092,102,75.2924859523773
092,089,41.3763916492462
092,062,64.0446875095367
092,076,69.2890886664391
092,077,62.480518758297
092,063,61.5265666842461
092,088,52.1909296512604
092,103,81.7575477361679
086,079,75.2841694951057
086,051,91.1319480538368
086,045,104.554782927036
086,044,100.109072327614
086,050,89.0932846665382
086,078,67.9816524386406
086,087,45.6165615320206
086,093,63.7098927497864
086,108,94.1024771928787
086,097,66.4877853393555
086,083,62.0703405737877
086,054,87.34937530756
086,040,99.9695635437965
086,068,81.9477267861366
086,069,77.4586933255196
086,041,109.689157783985
086,055,86.6105232834816
086,082,71.0653938651085
086,096,62.5728229284286
086,109,96.9541208744049
086,080,71.5953814387321
086,094,62.9466414451599
086,043,103.472865641117
086,057,80.5219702124596
086,056,80.9150657057762
086,042,107.785278141499
086,095,64.1592305898666
086,081,65.4500076174736
086,019,91.7586660981178
086,025,97.0734129548073
086,031,87.346475481987
086,030,89.3359919190407
086,024,97.005869448185
086,018,92.6029556393623
086,032,91.4038478732109
086,026,105.086887300014
086,027,94.5867099165916
086,033,85.5614951848984
086,037,84.2071376442909
086,023,98.6934517025948
086,022,90.3885882496834
086,036,84.6717906594276
086,020,89.749381840229
086,034,84.4207652807236
086,008,86.9709178209305
086,009,86.4274573326111
086,035,80.7846744656563
086,021,88.7125454545021
086,038,88.5949665904045
086,004,87.7909747362137
086,010,85.4717837572098
086,011,100.115398645401
086,005,90.4030296802521
086,039,90.0786541104317
086,013,94.8858962655067
086,007,83.7454837560654
086,006,83.7625370025635
086,012,102.249701499939
086,016,91.1860373616219
086,002,87.3386590480804
086,003,84.7036317586899
086,017,93.320292532444
086,001,90.4750843048096
086,015,89.9478207230568
086,029,87.722981274128
086,028,92.2343148589134
086,014,89.4428893923759
086,000,89.9474174976349
086,107,95.054142832756
086,098,69.5398526191711
086,067,80.8770032525063
086,073,81.3949690461159
086,072,84.0503187775612
086,066,75.9935353398323
086,099,69.4323525428772
086,106,85.6963422298431
086,104,97.2918454408646
086,110,96.5930896997452
086,058,75.3410493731499
086,070,69.351765692234
086,064,71.2053006291389
086,065,73.0385368466377
086,071,70.8147519230843
086,059,76.2729956507683
086,111,101.81877052784
086,105,96.6226971149445
086,101,74.0087983608246
086,075,71.4910488724709
086,061,73.3274536728859
086,049,88.0204988121986
086,048,92.2880695462227
086,060,69.5133245587349
086,074,75.6184011101723
086,100,82.384107708931
086,102,89.5641274452209
086,089,46.3354072570801
086,062,78.1348777413368
086,076,70.2579556107521
086,077,72.3457000851631
086,063,74.76497143507
086,088,48.34192943573
086,103,91.984631896019
079,051,69.7579445838928
079,045,116.228073358536
079,044,107.343180298805
079,050,71.9396867752075
079,078,26.7880082130432
079,087,65.8923770785332
079,093,70.6772188544273
079,108,99.4323601722717
079,097,70.299573123455
079,083,48.4886612892151
079,054,70.2115144729614
079,040,97.526880979538
079,068,54.4062132835388
079,069,52.7656402587891
079,041,97.9466547966003
079,055,67.1481976509094
079,082,40.6321585178375
079,096,69.6034471988678
079,109,103.372973740101
079,080,30.7319540977478
079,094,75.7900292277336
079,043,97.3843441009521
079,057,64.917927980423
079,056,60.2772495746613
079,042,96.5065102577209
079,095,70.7153112888336
079,081,43.3971972465515
079,019,86.0712285041809
079,025,98.9565176963806
079,031,88.3981702327728
079,030,91.8277809619904
079,024,101.200825691223
079,018,88.5513091087341
079,032,88.4711782932281
079,026,94.1335928440094
079,027,92.6070611476898
079,033,89.7794880867004
079,037,98.9834208488464
079,023,91.0814337730408
079,022,88.5086526870728
079,036,93.110751748085
079,020,82.5325813293457
079,034,89.1104862689972
079,008,94.59708070755
079,009,92.7297298312187
079,035,87.5517976284027
079,021,84.2099041938782
079,038,94.3146820068359
079,004,94.9957232475281
079,010,93.3710874319077
079,011,101.323230445385
079,005,102.045514285564
079,039,92.4448733329773
079,013,89.159405708313
079,007,90.1080830097198
079,006,91.943077147007
079,012,103.617518782616
079,016,91.6065759658813
079,002,95.2537078857422
079,003,98.3223235607147
079,017,87.6900267601013
079,001,99.4210510253906
079,015,85.3742351531982
079,029,99.9633028507233
079,028,95.8865914344788
079,014,82.7411737442017
079,000,100.254965782166
079,107,95.7457203865051
079,098,77.4479692578316
079,067,48.4862327575684
079,073,56.0628781318665
079,072,50.3037948608398
079,066,51.5209784507751
079,099,75.675284743309
079,106,94.9412937760353
079,104,101.561527907848
079,110,100.576630473137
079,058,58.8617277145386
079,070,50.4201807975769
079,064,51.3253703117371
079,065,54.3253190517426
079,071,50.5958116054535
079,059,57.0583114624023
079,111,106.618726372719
079,105,101.263632297516
079,101,86.693176150322
079,075,44.1015362739563
079,061,60.5156307220459
079,049,80.2082905769348
079,048,75.6081917285919
079,060,65.7893078327179
079,074,53.1082673072815
079,100,101.225950777531
079,102,100.909561216831
079,089,64.6140492558479
079,062,72.038402557373
079,076,42.3497505187988
079,077,36.9031012058258
079,063,56.7167143821716
079,088,67.5414313077927
079,103,94.1466602087021
051,045,103.82915353775
051,044,97.0982179641724
051,050,37.9686765670776
051,078,69.0715413093567
051,087,80.358767747879
051,093,80.0689720511436
051,108,96.5851892232895
051,097,82.6392616629601
051,083,77.8318445682526
051,054,44.7826080322266
051,040,94.6037034988403
051,068,70.0602068901062
051,069,65.9236121177673
051,041,96.1214022636414
051,055,40.0094165802002
051,082,75.7974541187286
051,096,80.7609915733337
051,109,91.7871035933495
